"","gene","D","T1","T2"
"24","Pocillopora_acuta_HIv2___RNAseq.g15282.t1",0.551808959788738,-1.0202426158345,0.379331255881377
"25","Pocillopora_acuta_HIv2___RNAseq.g15288.t1",0.467597643775947,-0.811186534614411,0.871240426845833
"26","Pocillopora_acuta_HIv2___RNAseq.g15356.t1",1.02611299125921,-0.773018530664199,0.146651853006161
"27","Pocillopora_acuta_HIv2___RNAseq.g15517.t1",0.755513877343825,-0.751967796721906,0.295416682418049
"28","Pocillopora_acuta_HIv2___RNAseq.g15801.t1",0.700525335704123,-1.12271255684374,0.800547538023742
"29","Pocillopora_acuta_HIv2___RNAseq.g160.t1",1.25624253218498,-1.11291317312551,0.202922432077942
"30","Pocillopora_acuta_HIv2___RNAseq.g16081.t1",0.676156271983512,-0.89527487455555,0.223205441528439
"31","Pocillopora_acuta_HIv2___RNAseq.g16111.t1",0.947858745201729,-1.04011670994365,0.669365652120773
"32","Pocillopora_acuta_HIv2___RNAseq.g16133.t1a",0.218608718834152,-1.08205644672923,0.936597005776066
"33","Pocillopora_acuta_HIv2___RNAseq.g16200.t1",0.715863572260207,-0.815568088062232,0.405068911783681
"34","Pocillopora_acuta_HIv2___RNAseq.g16376.t1",1.22925967376634,-1.03685485757377,0.409353847648459
"35","Pocillopora_acuta_HIv2___RNAseq.g16989.t1",0.740697870600324,-0.914759133429195,0.550242856595738
"36","Pocillopora_acuta_HIv2___RNAseq.g17053.t1",0.655645191543099,-0.901259700281442,0.904065094659405
"37","Pocillopora_acuta_HIv2___RNAseq.g17061.t1",0.795353199036686,-0.794308913500676,0.773635594200567
"38","Pocillopora_acuta_HIv2___RNAseq.g17113.t1",0.257856948040441,-1.06002440382638,1.07140722211877
"39","Pocillopora_acuta_HIv2___RNAseq.g17404.t1",0.966173829008874,-0.967246602692209,0.428172940031599
"40","Pocillopora_acuta_HIv2___RNAseq.g17446.t1",0.112707856368552,-0.854568989280108,0.515354197932052
"41","Pocillopora_acuta_HIv2___RNAseq.g17563.t1",1.0910942644556,-0.980908323623197,-0.0918002694547238
"42","Pocillopora_acuta_HIv2___RNAseq.g18036.t1",1.0071488511502,-1.01648894843189,0.396157324113829
"43","Pocillopora_acuta_HIv2___RNAseq.g18503.t1",0.740466499406812,-1.00602881884457,0.726654825541664
"44","Pocillopora_acuta_HIv2___RNAseq.g18586.t1",0.957556842025067,-1.14762755715515,0.383271482842109
"45","Pocillopora_acuta_HIv2___RNAseq.g19023.t1",0.709765493888704,-0.844153220105355,0.0270983144531302
"46","Pocillopora_acuta_HIv2___RNAseq.g19141.t1",0.637317797346653,-1.09004690121944,0.719116781684471
"47","Pocillopora_acuta_HIv2___RNAseq.g19193.t1",0.757283305696237,-0.800372923489946,-0.236168399972947
"48","Pocillopora_acuta_HIv2___RNAseq.g20500.t1",0.49738579375466,-0.842117953532522,0.713540488950301
"49","Pocillopora_acuta_HIv2___RNAseq.g20703.t1",0.98556043584594,-0.86427003131283,0.0398193546860007
"50","Pocillopora_acuta_HIv2___RNAseq.g21384.t1",0.996191891819089,-0.865116355998308,-0.181798136243003
"51","Pocillopora_acuta_HIv2___RNAseq.g22702.t1",0.929729435447655,-0.755889389620566,0.245443667239466
"52","Pocillopora_acuta_HIv2___RNAseq.g22837.t1",1.13307262164039,-1.13400642669206,0.218468156809033
"53","Pocillopora_acuta_HIv2___RNAseq.g22954.t1",-0.375654254324872,-0.758776401234819,0.724255394498326
"54","Pocillopora_acuta_HIv2___RNAseq.g23946.t1",0.685396632579949,-1.10995003396432,0.609805609381527
"55","Pocillopora_acuta_HIv2___RNAseq.g23959.t1",1.45588790659025,-0.77205556739174,-0.43265443684552
"56","Pocillopora_acuta_HIv2___RNAseq.g24175.t1",0.357442650453049,-1.20565016843924,0.844998794169937
"57","Pocillopora_acuta_HIv2___RNAseq.g24746.t1",0.689763281899177,-1.0430484310878,0.509069012131443
"58","Pocillopora_acuta_HIv2___RNAseq.g25425.t1",1.27075619558684,-1.13340509352337,0.25995608405605
"59","Pocillopora_acuta_HIv2___RNAseq.g25554.t1",0.745619601455312,-1.08303133360579,0.833332676615305
"60","Pocillopora_acuta_HIv2___RNAseq.g26200.t1",0.694485614619517,-0.870317414403015,0.482134156590632
"61","Pocillopora_acuta_HIv2___RNAseq.g26221.t1",0.135852734218667,-0.800727129919869,0.93506867380592
"62","Pocillopora_acuta_HIv2___RNAseq.g2695.t1",-0.126006296549145,-0.905608933384094,1.1184382691187
"63","Pocillopora_acuta_HIv2___RNAseq.g26978.t1",0.81033835538972,-1.05272540252909,0.383852991055591
"64","Pocillopora_acuta_HIv2___RNAseq.g27376.t1",-0.229362718399776,-0.855560848660106,1.13946126507127
"65","Pocillopora_acuta_HIv2___RNAseq.g28068.t1",0.541427479689057,-1.05028179883672,0.861258545591054
"66","Pocillopora_acuta_HIv2___RNAseq.g28105.t1",0.953258351837949,-1.022500578647,0.210942851336835
"67","Pocillopora_acuta_HIv2___RNAseq.g2824.t1",0.325629365229238,-0.792921048162108,0.613963916172036
"68","Pocillopora_acuta_HIv2___RNAseq.g28758.t1",0.74167545517325,-0.960307778565562,0.545435265794857
"69","Pocillopora_acuta_HIv2___RNAseq.g28761.t1",0.143158518045953,-0.831315568620302,0.624162299835731
"70","Pocillopora_acuta_HIv2___RNAseq.g28827.t1",0.391199287757627,-0.97272314990631,1.13641209857857
"71","Pocillopora_acuta_HIv2___RNAseq.g29039.t1",0.96896845767783,-0.953313274179503,0.0786897539447929
"72","Pocillopora_acuta_HIv2___RNAseq.g29061.t1",0.910464256563924,-0.959551567757197,0.328186249514219
"73","Pocillopora_acuta_HIv2___RNAseq.g29921.t1",0.875011811858364,-1.04615468173972,0.549854159485843
"74","Pocillopora_acuta_HIv2___RNAseq.g30091.t1",0.958099543690542,-0.819669696820453,0.583867037182584
"75","Pocillopora_acuta_HIv2___RNAseq.g30315.t1",0.821484626684733,-0.765650253250681,0.18422317392372
"76","Pocillopora_acuta_HIv2___RNAseq.g30648.t1",1.31547491445355,-1.03250580527173,0.0626192422634799
"77","Pocillopora_acuta_HIv2___RNAseq.g30862.t2",1.19692421700754,-1.05236738767726,0.223731878545275
"78","Pocillopora_acuta_HIv2___RNAseq.g31.t1",1.01925060543592,-0.861858686536196,-0.163233075146879
"79","Pocillopora_acuta_HIv2___RNAseq.g315.t1b",1.5612955654813,-0.87186651680111,-0.340630533958646
"80","Pocillopora_acuta_HIv2___RNAseq.g3376.t1b",0.209117114026759,-0.783893565092518,0.335137059363635
"81","Pocillopora_acuta_HIv2___RNAseq.g3376.t1c",0.750235630855958,-0.829728450888972,0.239036967845424
"82","Pocillopora_acuta_HIv2___RNAseq.g3399.t1",0.533500081153973,-1.01896793155331,0.330085636462695
"83","Pocillopora_acuta_HIv2___RNAseq.g3576.t1",0.884742507059234,-0.873697574224982,0.375727645964522
"84","Pocillopora_acuta_HIv2___RNAseq.g4139.t1",0.260836762513586,-1.01949348901538,0.471103584594483
"85","Pocillopora_acuta_HIv2___RNAseq.g4202.t1",0.982244355979575,-0.791247775172822,-0.206985567182746
"86","Pocillopora_acuta_HIv2___RNAseq.g4390.t1",1.00472314967374,-0.848575488638085,0.0798706594883306
"87","Pocillopora_acuta_HIv2___RNAseq.g448.t2",1.1545264464901,-0.930563562575326,0.0752424225032579
"88","Pocillopora_acuta_HIv2___RNAseq.g4829.t1",1.39773881558545,-0.777393481628274,-0.121537255147811
"89","Pocillopora_acuta_HIv2___RNAseq.g4912.t1",0.899369297691789,-1.122202929932,0.512697410369151
"90","Pocillopora_acuta_HIv2___RNAseq.g5067.t1",1.15408691238794,-0.841445796565941,-0.163817803817616
"91","Pocillopora_acuta_HIv2___RNAseq.g5542.t1",0.936085412987671,-0.913678275883881,0.241829463271794
"92","Pocillopora_acuta_HIv2___RNAseq.g5712.t1",-0.037662118228639,-0.78492122215202,1.03285407240627
"93","Pocillopora_acuta_HIv2___RNAseq.g5983.t1",0.112271463382999,-0.853987581611212,0.990341201460707
"94","Pocillopora_acuta_HIv2___RNAseq.g6126.t1",0.418256495482464,-0.942778464756,0.868466927735218
"95","Pocillopora_acuta_HIv2___RNAseq.g6140.t1",1.08186546411897,-0.925028928284871,0.43123024429122
"96","Pocillopora_acuta_HIv2___RNAseq.g6308.t1",1.22842075590925,-0.77374813933257,0.127914828709513
"97","Pocillopora_acuta_HIv2___RNAseq.g6738.t1",0.736853077569189,-1.0617384508108,0.635599048647007
"98","Pocillopora_acuta_HIv2___RNAseq.g6748.t1",0.792311785862913,-0.770328296602958,0.326983252061606
"99","Pocillopora_acuta_HIv2___RNAseq.g6945.t1",0.935263986470167,-0.819595483970488,-0.0698479851712088
"100","Pocillopora_acuta_HIv2___RNAseq.g7297.t1",1.33264670308219,-0.795941865420617,-0.12508121646512
"101","Pocillopora_acuta_HIv2___RNAseq.g7925.t1",0.635191194112306,-0.818796808592968,0.303751993366719
"102","Pocillopora_acuta_HIv2___RNAseq.g7928.t1",0.682371592068319,-1.0673392760492,0.62417447305002
"103","Pocillopora_acuta_HIv2___RNAseq.g8145.t1",1.13423395566799,-0.825284409505597,-0.299358802791509
"104","Pocillopora_acuta_HIv2___RNAseq.g9109.t1",1.21600336798965,-0.816561557519898,-0.256258911439069
"105","Pocillopora_acuta_HIv2___RNAseq.g9129.t1",1.37877318725557,-0.912990872978649,-0.141412296115333
"106","Pocillopora_acuta_HIv2___RNAseq.g9833.t1",0.573751060641058,-0.973294542730477,0.248458826682499
"107","Pocillopora_acuta_HIv2___TS.g10627.t2",0.997202354490159,-0.924911145565357,0.45470643000634
"108","Pocillopora_acuta_HIv2___TS.g10630.t1",1.19673525378241,-1.08869813959212,0.24225517524462
"109","Pocillopora_acuta_HIv2___TS.g13017.t1",1.22065625091205,-0.824844713665911,-0.223708121580335
"110","Pocillopora_acuta_HIv2___TS.g1558.t1",1.25088492164255,-1.02996866762055,0.0956459950242814
"111","Pocillopora_acuta_HIv2___TS.g1561.t1",0.981512169994324,-1.13488086850701,0.315168956924294
"112","Pocillopora_acuta_HIv2___TS.g15872.t3",0.786219880103488,-0.758615929881084,0.16136906161083
"113","Pocillopora_acuta_HIv2___TS.g15909.t2",0.573058945480364,-0.81700291420412,0.847155648662676
"114","Pocillopora_acuta_HIv2___TS.g16836.t1",0.0533401571544528,-0.95124554003402,0.950711311865726
"115","Pocillopora_acuta_HIv2___TS.g18002.t1",0.528712672567653,-0.813597149319017,0.518632350268921
"116","Pocillopora_acuta_HIv2___TS.g18812.t1",0.568375643286941,-0.766210949057238,0.52362714249172
"117","Pocillopora_acuta_HIv2___TS.g19769.t1",0.93836036228615,-0.996446005530089,0.246404818903382
"118","Pocillopora_acuta_HIv2___TS.g19792.t3a",0.467279584280832,-0.938634037420375,0.354904894610175
"119","Pocillopora_acuta_HIv2___TS.g21024.t2",0.805333008357864,-0.777645426026222,0.394396510989381
"120","Pocillopora_acuta_HIv2___TS.g23178.t1",0.423942178191746,-0.804740375226926,0.0123793397035091
"121","Pocillopora_acuta_HIv2___TS.g24207.t1",0.736479762528653,-1.03774896107083,0.628874977448663
"122","Pocillopora_acuta_HIv2___TS.g25645.t2",0.610283800966631,-1.06410735972469,0.65936335801781
"123","Pocillopora_acuta_HIv2___TS.g2575.t1",1.65294208988908,-0.808219145609182,-0.439389654119344
"124","Pocillopora_acuta_HIv2___TS.g26046.t2",1.26093559574319,-0.992510543012761,-0.145718679463694
"125","Pocillopora_acuta_HIv2___TS.g26403.t1",0.759029957211507,-1.37985890952393,0.762190883318126
"126","Pocillopora_acuta_HIv2___TS.g27837.t2",-0.0974389886883299,-0.856632547835667,0.940740584577416
"127","Pocillopora_acuta_HIv2___TS.g27873.t1",1.29514728715108,-0.8850310715685,0.132796604772898
"128","Pocillopora_acuta_HIv2___TS.g27910.t1",0.907245526297727,-0.798310253333346,0.210498274988743
"129","Pocillopora_acuta_HIv2___TS.g28031.t1",1.22796185999053,-0.908510295811626,0.576586269221637
"130","Pocillopora_acuta_HIv2___TS.g28083.t2",0.25156669633236,-0.98519274888783,1.03928488533882
"131","Pocillopora_acuta_HIv2___TS.g2997.t1",0.74200500394025,-0.813499011442439,0.257462745240905
"132","Pocillopora_acuta_HIv2___TS.g4220.t1",1.40706695036666,-0.838405108400205,-0.292989858830302
"133","Pocillopora_acuta_HIv2___TS.g5257.t1",0.83836487716604,-0.938420939477005,0.892036016508251
"134","Pocillopora_acuta_HIv2___TS.g5258.t1",1.30475257861751,-1.04569830193025,0.24095742284049
"135","Pocillopora_acuta_HIv2___TS.g5376.t1",0.985877596660355,-0.775326299988257,0.346526503668925
"136","Pocillopora_acuta_HIv2___TS.g6241.t1a",0.339483875305605,-0.793410704860527,0.615109876796563
"137","Pocillopora_acuta_HIv2___TS.g8024.t1",1.09669549920555,-0.950480038041115,0.415044496623026
"138","Pocillopora_acuta_HIv2___TS.g8240.t3",0.943468073630903,-0.95966167297721,0.186552882354968
"139","Pocillopora_acuta_HIv2___TS.g9361.t1",0.220436218326976,-0.874626392556985,0.939562193965301
"140","Pocillopora_acuta_HIv2___TS.g9946.t1",-0.42863017793939,-0.840321378140877,1.51225377854831
