"","gene","D","T1","T2"
"19","Pocillopora_acuta_HIv2___RNAseq.g17637.t1",-0.0514679137163513,0.993661994769318,-1.06380625554068
"20","Pocillopora_acuta_HIv2___RNAseq.g18761.t1",-0.629684876542708,0.944852037712292,-0.730453414973933
"21","Pocillopora_acuta_HIv2___RNAseq.g19368.t2",-0.159201394109764,0.777096643660294,-0.736876460193193
"22","Pocillopora_acuta_HIv2___RNAseq.g2028.t1",-0.125949667905037,0.76703299210233,-0.800384278438314
"23","Pocillopora_acuta_HIv2___RNAseq.g20410.t1",-0.886037893946522,1.07262273931508,-0.13507308242259
"24","Pocillopora_acuta_HIv2___RNAseq.g20607.t1",-0.702477513527721,0.761971904674464,-0.495936537053568
"25","Pocillopora_acuta_HIv2___RNAseq.g22045.t1",-0.518742696555188,0.856415138161112,-0.800223228616197
"26","Pocillopora_acuta_HIv2___RNAseq.g22229.t1",-0.521112473426056,0.769981997377761,-0.770666590992673
"27","Pocillopora_acuta_HIv2___RNAseq.g22476.t1",0.0782322504323859,0.873308310073038,-1.24017779448619
"28","Pocillopora_acuta_HIv2___RNAseq.g22849.t1",-0.57551999215279,0.80510969314794,-0.274691579273668
"29","Pocillopora_acuta_HIv2___RNAseq.g23772.t1",-1.08298167492349,1.00158285152112,-0.279171534911873
"30","Pocillopora_acuta_HIv2___RNAseq.g24667.t1",-0.391691032068267,1.14839779393448,-0.268516266801112
"31","Pocillopora_acuta_HIv2___RNAseq.g24744.t1",-0.39815347998426,1.03384902754064,-0.333939414265357
"32","Pocillopora_acuta_HIv2___RNAseq.g25228.t1",0.379873586272263,0.787269886176897,-1.25653651271199
"33","Pocillopora_acuta_HIv2___RNAseq.g25951.t2",0.00762209957402545,0.77674471255784,-0.902580262373647
"34","Pocillopora_acuta_HIv2___RNAseq.g26102.t2",-1.18728908007804,1.04102452202119,-0.138009754779639
"35","Pocillopora_acuta_HIv2___RNAseq.g26612.t1",-0.323629922551148,1.11554378063013,-1.05499268583844
"36","Pocillopora_acuta_HIv2___RNAseq.g27713.t1",-1.21666183685356,0.985658285773135,-0.171667214090086
"37","Pocillopora_acuta_HIv2___RNAseq.g27715.t1a",-1.16720808947101,0.931252201221838,-0.0801038567423829
"38","Pocillopora_acuta_HIv2___RNAseq.g27833.t1",0.183164432694922,0.751794193204552,-1.09443964642314
"39","Pocillopora_acuta_HIv2___RNAseq.g29687.t1",-0.0159614881492893,0.805285062398063,-0.710489300099192
"40","Pocillopora_acuta_HIv2___RNAseq.g29703.t1",-1.01847128658903,1.11101507664712,-0.159264966510989
"41","Pocillopora_acuta_HIv2___RNAseq.g3067.t1",-0.788809885165931,0.893039356535063,-0.434072568331827
"42","Pocillopora_acuta_HIv2___RNAseq.g3546.t1",-0.763636436617637,0.790128282599672,-0.218009688696133
"43","Pocillopora_acuta_HIv2___RNAseq.g362.t1",0.347772114568318,0.772931245308671,-1.00500645951848
"44","Pocillopora_acuta_HIv2___RNAseq.g3773.t1",-1.06176852075305,0.943848202384329,-0.0574513324525094
"45","Pocillopora_acuta_HIv2___RNAseq.g3893.t1",-0.926193234996516,0.847389884581245,0.0391017621484932
"46","Pocillopora_acuta_HIv2___RNAseq.g5117.t2",-0.732321754952784,0.809499585358317,-0.377402025165948
"47","Pocillopora_acuta_HIv2___RNAseq.g5558.t1",-0.116021805986459,0.784975231247522,-0.707873304614548
"48","Pocillopora_acuta_HIv2___RNAseq.g7033.t1",-0.324483808918944,0.828652852348378,-0.425331931203966
"49","Pocillopora_acuta_HIv2___RNAseq.g8765.t1",0.258335323490553,0.758460850563278,-1.14571225525207
"50","Pocillopora_acuta_HIv2___RNAseq.g8821.t1",-0.635204415936538,0.757171193734528,-0.532065492200723
"51","Pocillopora_acuta_HIv2___RNAseq.g9032.t1",-1.09669471514532,0.920797961618964,-0.568694492563865
"52","Pocillopora_acuta_HIv2___TS.g10243.t2",-1.04658618556985,1.03580489872683,-0.218240392545454
"53","Pocillopora_acuta_HIv2___TS.g16722.t1",-1.2313910708459,1.1089346147737,-0.105412097976604
"54","Pocillopora_acuta_HIv2___TS.g16938.t2",-0.857676455240991,0.984168329356786,-0.603926412935897
"55","Pocillopora_acuta_HIv2___TS.g16955.t1",-0.878127062918696,0.782064990943107,-0.338277653209103
"56","Pocillopora_acuta_HIv2___TS.g17771.t1",-0.198476697356488,1.29739399450776,-0.864102828912635
"57","Pocillopora_acuta_HIv2___TS.g20762.t1",-0.635613137388978,1.18178044755814,-0.89359775019748
"58","Pocillopora_acuta_HIv2___TS.g21497.t1",-0.465397505713405,1.19589858317125,-0.877030919082546
"59","Pocillopora_acuta_HIv2___TS.g21728.t1",-0.701809843629076,0.795846236322374,-0.0411104633179359
"60","Pocillopora_acuta_HIv2___TS.g23300.t3",-0.157965196480175,1.02848488810984,-0.936711902504582
"61","Pocillopora_acuta_HIv2___TS.g24421.t1",0.0246762117202707,0.811708250041865,-0.823994807801074
"62","Pocillopora_acuta_HIv2___TS.g25674.t1",-0.0246351767867566,0.762555226258275,-0.824891219855292
"63","Pocillopora_acuta_HIv2___TS.g26014.t1a",0.670904494093732,0.769431317240118,-1.29737228745204
"64","Pocillopora_acuta_HIv2___TS.g2955.t1",-0.389248975005343,1.0485620169452,-0.586169591387854
"65","Pocillopora_acuta_HIv2___TS.g29566.t1",-0.182913238031002,0.846237216366636,-0.814700348844257
"66","Pocillopora_acuta_HIv2___TS.g30395.t1",-0.478426526418483,0.922075661805671,-0.544535453647536
"67","Pocillopora_acuta_HIv2___TS.g31625.t1a",-0.384334566873191,0.806711108529809,-1.07689648032087
"68","Pocillopora_acuta_HIv2___TS.g5512.t1b",-0.782381618811219,0.810783766437958,-0.158158199450199
"69","Pocillopora_acuta_HIv2___TS.g5666.t1",0.189612360042324,0.756030812450457,-0.662573020172705
"70","Pocillopora_acuta_HIv2___TS.g8901.t1a",-1.23707416152161,1.05278189616405,-0.313994865745989
